BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
421319,VISA,DEBIT,CLASSIC,UNITED BANK OF INDIA,9.118E+12,https://www.unitedbank.co.in,IN,IND,INDIA
421320,VISA,DEBIT,PREPAID CORPORATE T&E,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
421321,VISA,DEBIT,PREPAID CORPORATE T&E,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
421322,VISA,DEBIT,PREPAID CORPORATE T&E,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
421323,VISA,DEBIT,GOLD,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
421324,VISA,DEBIT,CLASSIC,"INDUSIND BANK, LTD.",,http://www.indusind.com,IN,IND,INDIA
421325,VISA,DEBIT,PREPAID CORPORATE T&E,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
421326,VISA,DEBIT,PREPAID CORPORATE T&E,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
421328,VISA,DEBIT,PREPAID CORPORATE T&E,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
421330,VISA,DEBIT,PREPAID CORPORATE T&E,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
421331,VISA,DEBIT,PREPAID CORPORATE T&E,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
421332,VISA,DEBIT,PREPAID CORPORATE T&E,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
421334,VISA,DEBIT,PREPAID CORPORATE T&E,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
421335,VISA,DEBIT,CLASSIC,"YES BANK, LTD.",,https://www.yesbank.in,IN,IND,INDIA
421337,VISA,DEBIT,CLASSIC,INDIAN BANK,9.118E+13,http://www.indianbank.in,IN,IND,INDIA
421340,VISA,DEBIT,BUSINESS ENHANCED,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
421341,VISA,DEBIT,CLASSIC,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
421366,VISA,DEBIT,SIGNATURE BUSINESS,"IDFC FIRST BANK, LTD.",,,IN,IND,INDIA
421368,VISA,DEBIT,CLASSIC,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
421380,VISA,DEBIT,PREPAID CLASSIC,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
421389,VISA,CREDIT,SIGNATURE,"THE FEDERAL BANK, LTD.",,,IN,IND,INDIA
421390,VISA,DEBIT,PREPAID CLASSIC,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
421392,VISA,DEBIT,GOLD,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
421395,VISA,DEBIT,CLASSIC,IDBI BANK LTD.,9.12267E+11,https://idbibank.in,IN,IND,INDIA
421409,VISA,DEBIT,CLASSIC,BANK OF MAHARASHTRA,9.118E+12,http://www.bankofmaharashtra.in,IN,IND,INDIA
421419,VISA,DEBIT,PREPAID CORPORATE T&E,"AXIS BANK, LTD.",9.12224E+11,http://www.axisbank.com,IN,IND,INDIA
421424,VISA,DEBIT,GOLD,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
421426,VISA,DEBIT,CLASSIC,IDBI BANK LTD.,9.12267E+11,https://idbibank.in,IN,IND,INDIA
421427,VISA,DEBIT,BUSINESS,,,,IN,IND,INDIA
421436,VISA,DEBIT,CLASSIC,"THE KARUR VYSYA BANK, LTD.",9.1186E+12,https://www.kvb.co.in,IN,IND,INDIA
421438,VISA,DEBIT,CLASSIC,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
421444,VISA,CREDIT,PLATINUM,,,,IN,IND,INDIA
421458,VISA,DEBIT,CLASSIC,CANARA BANK,9.118E+12,https://www.canarabank.com,IN,IND,INDIA
421466,VISA,DEBIT,PREPAID CORPORATE T&E,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
421479,VISA,DEBIT,PREPAID CLASSIC,"ICICI BANK, LTD.",9.18664E+11,http://www.icicibank.com,IN,IND,INDIA
421480,VISA,DEBIT,CLASSIC,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
421490,VISA,DEBIT,PREPAID CLASSIC,IDBI BANK LTD.,9.12267E+11,https://idbibank.in,IN,IND,INDIA
421491,VISA,DEBIT,INFINITE,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
421492,VISA,DEBIT,CLASSIC,"KARNATAKA BANK, LTD.",,http://www.karnatakabank.com,IN,IND,INDIA
421493,VISA,DEBIT,SIGNATURE,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
421495,VISA,DEBIT,CLASSIC,PUNJAB NATIONAL BANK,9.118E+12,https://www.pnbindia.in,IN,IND,INDIA
421517,VISA,DEBIT,CLASSIC,"DHANALAKSHMI BANK, LTD.",9.14877E+11,http://www.dhanbank.com,IN,IND,INDIA
421519,VISA,DEBIT,PREPAID CORPORATE T&E,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
421520,VISA,DEBIT,PREPAID CORPORATE T&E,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
421529,VISA,DEBIT,PREPAID CORPORATE T&E,"ICICI BANK, LTD.",9.18664E+11,http://www.icicibank.com,IN,IND,INDIA
421539,VISA,DEBIT,CLASSIC,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
421560,VISA,DEBIT,CLASSIC,"CSB BANK, LTD.",,,IN,IND,INDIA
421572,VISA,DEBIT,GOLD,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
421578,VISA,DEBIT,CLASSIC,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
421590,VISA,DEBIT,CLASSIC,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
421601,VISA,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
421603,VISA,DEBIT,PREPAID,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
421606,VISA,DEBIT,PREPAID,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
421617,VISA,DEBIT,CLASSIC,DEUTSCHE BANK AG,9.12272E+11,https://www.db.com,IN,IND,INDIA
421621,VISA,DEBIT,GOLD,DEUTSCHE BANK AG,9.12272E+11,https://www.db.com,IN,IND,INDIA
421624,VISA,DEBIT,PREPAID PURCHASING,"NSDL PAYMENTS BANK, LTD.",,,IN,IND,INDIA
421627,VISA,DEBIT,CLASSIC,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
421628,VISA,DEBIT,BUSINESS,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
421630,VISA,DEBIT,GOLD,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
421662,VISA,DEBIT,CLASSIC,IDBI BANK LTD.,9.12267E+11,https://idbibank.in,IN,IND,INDIA
421674,VISA,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
421681,VISA,DEBIT,GOLD,"INDUSIND BANK, LTD.",,http://www.indusind.com,IN,IND,INDIA
421687,VISA,DEBIT,PREPAID CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
421688,VISA,DEBIT,PREPAID CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
421752,VISA,CREDIT,,DEUTSCHE BANK AG,9.12272E+11,https://www.db.com,IN,IND,INDIA
421768,VISA,DEBIT,PLATINUM,"ICICI BANK, LTD.",9.18664E+11,http://www.icicibank.com,IN,IND,INDIA
422017,VISA,DEBIT,,,,,IN,IND,INDIA
422108,VISA,DEBIT,,,,,IN,IND,INDIA
422132,VISA,DEBIT,CLASSIC,INDIAN OVERSEAS BANK,9.118E+12,https://www.iob.in,IN,IND,INDIA
422179,VISA,DEBIT,,,,,IN,IND,INDIA
422198,VISA,CREDIT,GOLD,INDIAN OVERSEAS BANK,9.118E+12,https://www.iob.in,IN,IND,INDIA
422316,VISA,CREDIT,,"CATHOLIC SYRIAN BANK, LTD.",9.18242E+11,http://www.csb.co.in,IN,IND,INDIA
422662,VISA,DEBIT,CLASSIC,,,,IN,IND,INDIA
422677,VISA,DEBIT,CLASSIC,"CENTURION BANK OF PUNJAB, LTD.",0832-229112 0832-229113,http://www.hdfcbank.com,IN,IND,INDIA
423050,VISA,DEBIT,,,,,IN,IND,INDIA
423068,VISA,DEBIT,,,,,IN,IND,INDIA
423226,VISA,CREDIT,SIGNATURE,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
423227,VISA,CREDIT,PLATINUM,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
423281,VISA,DEBIT,INFINITE,"YES BANK, LTD.",,https://www.yesbank.in,IN,IND,INDIA
423348,VISA,DEBIT,CLASSIC,,,,IN,IND,INDIA
423364,VISA,DEBIT,PREPAID,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
423529,VISA,DEBIT,PLATINUM,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
423537,VISA,DEBIT,INFINITE,"IDFC FIRST BANK, LTD.",,,IN,IND,INDIA
423579,VISA,DEBIT,INFINITE,"IDFC FIRST BANK, LTD.",,,IN,IND,INDIA
423610,VISA,DEBIT,INFINITE,"IDFC FIRST BANK, LTD.",,,IN,IND,INDIA
423630,VISA,DEBIT,CLASSIC,"IDFC FIRST BANK, LTD.",,,IN,IND,INDIA
423796,VISA,CREDIT,SIGNATURE,"SBI CARDS AND PAYMENT SERVICES, LTD.",,,IN,IND,INDIA
423975,VISA,DEBIT,INFINITE,"HDFC BANK, LTD.",9.11141E+11,http://www.hdfcbank.com,IN,IND,INDIA
424003,VISA,CREDIT,,,,,IN,IND,INDIA
424004,VISA,CREDIT,,,,,IN,IND,INDIA
424019,VISA,CREDIT,,,,,IN,IND,INDIA
424058,VISA,CREDIT,,,,,IN,IND,INDIA
424059,VISA,CREDIT,,,,,IN,IND,INDIA
424069,VISA,CREDIT,,,,,IN,IND,INDIA
424070,VISA,CREDIT,,,,,IN,IND,INDIA
424077,VISA,CREDIT,,,,,IN,IND,INDIA
424081,VISA,CREDIT,,,,,IN,IND,INDIA
424088,VISA,CREDIT,,,,,IN,IND,INDIA
424089,VISA,CREDIT,,,,,IN,IND,INDIA
424090,VISA,CREDIT,,,,,IN,IND,INDIA
424098,VISA,CREDIT,,,,,IN,IND,INDIA
424125,VISA,DEBIT,BUSINESS ENHANCED,"THE COSMOS CO-OP BANK, LTD.",,,IN,IND,INDIA
424220,VISA,CREDIT,,,,,IN,IND,INDIA
424246,VISA,CREDIT,REWARDS,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
424273,VISA,CREDIT,,,,,IN,IND,INDIA
424307,VISA,CREDIT,PLATINUM,"JAMMU AND KASHMIR BANK, LTD.",,http://www.jkbank.net,IN,IND,INDIA
424389,VISA,CREDIT,,,,,IN,IND,INDIA
424390,VISA,CREDIT,,,,,IN,IND,INDIA
424427,VISA,CREDIT,,,,,IN,IND,INDIA
424489,VISA,CREDIT,,,,,IN,IND,INDIA
424581,VISA,CREDIT,,,,,IN,IND,INDIA
424582,VISA,CREDIT,,,,,IN,IND,INDIA
424583,VISA,CREDIT,,,,,IN,IND,INDIA
424627,VISA,DEBIT,SIGNATURE,"SBM BANK (INDIA), LTD.",,,IN,IND,INDIA
424707,VISA,CREDIT,,,,,IN,IND,INDIA
424761,VISA,CREDIT,,,,,IN,IND,INDIA
424768,VISA,CREDIT,,,,,IN,IND,INDIA
424800,VISA,CREDIT,,,,,IN,IND,INDIA
424801,VISA,CREDIT,,,,,IN,IND,INDIA
424809,VISA,CREDIT,,,,,IN,IND,INDIA
424810,VISA,CREDIT,,,,,IN,IND,INDIA
424817,VISA,CREDIT,,,,,IN,IND,INDIA
424827,VISA,CREDIT,,,,,IN,IND,INDIA
424829,VISA,CREDIT,,,,,IN,IND,INDIA
424830,VISA,CREDIT,,,,,IN,IND,INDIA
424832,VISA,CREDIT,,,,,IN,IND,INDIA
424833,VISA,CREDIT,,,,,IN,IND,INDIA
424841,VISA,CREDIT,,,,,IN,IND,INDIA
424842,VISA,CREDIT,,,,,IN,IND,INDIA
424843,VISA,CREDIT,,,,,IN,IND,INDIA
424846,VISA,CREDIT,,,,,IN,IND,INDIA
424850,VISA,CREDIT,,,,,IN,IND,INDIA
424858,VISA,DEBIT,SIGNATURE BUSINESS,"AU SMALL FINANCE BANK, LTD.",,,IN,IND,INDIA
424863,VISA,CREDIT,,,,,IN,IND,INDIA
424864,VISA,CREDIT,,,,,IN,IND,INDIA
424866,VISA,CREDIT,,,,,IN,IND,INDIA
424867,VISA,CREDIT,,,,,IN,IND,INDIA
424870,VISA,CREDIT,,,,,IN,IND,INDIA
424871,VISA,CREDIT,,,,,IN,IND,INDIA
424874,VISA,CREDIT,,,,,IN,IND,INDIA
424876,VISA,CREDIT,,,,,IN,IND,INDIA
424877,VISA,CREDIT,,,,,IN,IND,INDIA
424879,VISA,CREDIT,,,,,IN,IND,INDIA
424880,VISA,CREDIT,,,,,IN,IND,INDIA
424883,VISA,CREDIT,,,,,IN,IND,INDIA
424884,VISA,CREDIT,,,,,IN,IND,INDIA
424885,VISA,CREDIT,BUSINESS,IDBI BANK LTD.,9.12267E+11,https://idbibank.in,IN,IND,INDIA
424886,VISA,CREDIT,SIGNATURE,IDBI BANK LTD.,9.12267E+11,https://idbibank.in,IN,IND,INDIA
424887,VISA,CREDIT,,,,,IN,IND,INDIA
424888,VISA,CREDIT,,,,,IN,IND,INDIA
424890,VISA,CREDIT,,,,,IN,IND,INDIA
424891,VISA,CREDIT,,,,,IN,IND,INDIA
424893,VISA,CREDIT,,,,,IN,IND,INDIA
424894,VISA,CREDIT,,,,,IN,IND,INDIA
424896,VISA,CREDIT,,,,,IN,IND,INDIA
424897,VISA,CREDIT,,,,,IN,IND,INDIA
424898,VISA,CREDIT,,,,,IN,IND,INDIA
424899,VISA,CREDIT,,,,,IN,IND,INDIA
424921,VISA,CREDIT,,,,,IN,IND,INDIA
424922,VISA,CREDIT,,,,,IN,IND,INDIA
424932,VISA,CREDIT,,,,,IN,IND,INDIA
424977,VISA,CREDIT,,,,,IN,IND,INDIA
424988,VISA,CREDIT,,,,,IN,IND,INDIA
424990,VISA,CREDIT,,,,,IN,IND,INDIA
424991,VISA,CREDIT,,,,,IN,IND,INDIA
424992,VISA,CREDIT,,,,,IN,IND,INDIA
424994,VISA,CREDIT,,,,,IN,IND,INDIA
424996,VISA,CREDIT,,,,,IN,IND,INDIA
424997,VISA,CREDIT,,,,,IN,IND,INDIA
424998,VISA,CREDIT,,,,,IN,IND,INDIA
424999,VISA,CREDIT,,,,,IN,IND,INDIA
425176,VISA,DEBIT,PREPAID PLATINUM,"SBM BANK (INDIA), LTD.",,,IN,IND,INDIA
425698,VISA,CREDIT,PLATINUM,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
425805,VISA,CREDIT,CLASSIC,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
425806,VISA,CREDIT,PLATINUM,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
425880,VISA,DEBIT,INFINITE,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
426015,VISA,CREDIT,,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
426019,VISA,DEBIT,,,,,IN,IND,INDIA
426057,VISA,CREDIT,,"IDBI BANK, LTD.",9.12267E+11,http://www.idbi.com,IN,IND,INDIA
426063,VISA,CREDIT,SIGNATURE,"ICICI BANK, LTD.",9.18664E+11,http://www.icicibank.com,IN,IND,INDIA
426099,VISA,DEBIT,,,,,IN,IND,INDIA
426241,VISA,CREDIT,CLASSIC,INDIAN OVERSEAS BANK,9.118E+12,https://www.iob.in,IN,IND,INDIA
426242,VISA,CREDIT,,INDIAN OVERSEAS BANK,9.118E+12,https://www.iob.in,IN,IND,INDIA
426318,VISA,DEBIT,,,,,IN,IND,INDIA
426348,VISA,DEBIT,BUSINESS ENHANCED,"THE KARUR VYSYA BANK, LTD.",9.1186E+12,https://www.kvb.co.in,IN,IND,INDIA
426357,VISA,DEBIT,CLASSIC,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
426365,VISA,DEBIT,PREPAID PLATINUM,"EQUITAS SMALL FINANCE BANK, LTD.",,,IN,IND,INDIA
426740,VISA,DEBIT,PREPAID PLATINUM,"SBM BANK (INDIA), LTD.",,,IN,IND,INDIA
426859,VISA,DEBIT,BUSINESS,"EQUITAS SMALL FINANCE BANK, LTD.",,,IN,IND,INDIA
426860,VISA,DEBIT,CLASSIC,"THE FEDERAL BANK, LTD.",,,IN,IND,INDIA
426923,VISA,CREDIT,,"ABN AMRO BANK, N.V.",9.12652E+11,http://www.abnamro.com,IN,IND,INDIA
427124,VISA,CREDIT,INFINITE,"INDUSIND BANK, LTD.",,http://www.indusind.com,IN,IND,INDIA
427298,VISA,DEBIT,PREPAID,"RATNAKAR BANK, LTD.",,,IN,IND,INDIA
427362,VISA,DEBIT,BUSINESS ENHANCED,,,,IN,IND,INDIA
427371,VISA,DEBIT,PLATINUM,,,,IN,IND,INDIA
427421,VISA,CREDIT,BUSINESS,"BOBCARD, LTD.",,,IN,IND,INDIA
427423,VISA,DEBIT,PREPAID CORPORATE T&E,"YES BANK, LTD.",,https://www.yesbank.in,IN,IND,INDIA
427621,VISA,CREDIT,PLATINUM,"YES BANK, LTD.",,https://www.yesbank.in,IN,IND,INDIA
427665,VISA,CREDIT,SIGNATURE,"YES BANK, LTD.",,https://www.yesbank.in,IN,IND,INDIA
427879,VISA,DEBIT,PREPAID PLATINUM,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
427919,VISA,DEBIT,CLASSIC,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
428090,VISA,DEBIT,CLASSIC,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
428091,VISA,DEBIT,PLATINUM,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
428092,VISA,DEBIT,PLATINUM,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
428093,VISA,DEBIT,GOLD,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
428094,VISA,DEBIT,PLATINUM,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
428095,VISA,DEBIT,PLATINUM,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
428096,VISA,DEBIT,SIGNATURE,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
428097,VISA,DEBIT,INFINITE,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
428098,VISA,DEBIT,BUSINESS,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
428099,VISA,DEBIT,BUSINESS ENHANCED,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
428102,VISA,CREDIT,SIGNATURE,"IDFC FIRST BANK, LTD.",,,IN,IND,INDIA
428123,VISA,DEBIT,PREPAID CLASSIC,IDBI BANK LTD.,9.12267E+11,https://idbibank.in,IN,IND,INDIA
428264,VISA,CREDIT,PLATINUM,"SBM BANK (INDIA), LTD.",,,IN,IND,INDIA
428302,VISA,DEBIT,CLASSIC,IDBI BANK LTD.,9.12267E+11,https://idbibank.in,IN,IND,INDIA
428306,VISA,DEBIT,CLASSIC,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
428318,VISA,DEBIT,PREPAID PLATINUM,"ICICI BANK, LTD.",9.18664E+11,http://www.icicibank.com,IN,IND,INDIA
428320,VISA,DEBIT,CLASSIC,UCO BANK,9.118E+12,https://www.ucobank.com,IN,IND,INDIA
428336,VISA,DEBIT,ELECTRON,KOTAK MAHINDRA BANK LTD.,9.1186E+12,https://www.kotak.com,IN,IND,INDIA
428348,VISA,DEBIT,PLATINUM,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
428376,VISA,DEBIT,GOLD,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
428377,VISA,DEBIT,GOLD,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
428382,VISA,DEBIT,CLASSIC,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
428383,VISA,DEBIT,GOLD,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
428414,VISA,DEBIT,PLATINUM,"THE HONGKONG AND SHANGHAI BANKING CORPORATION, LTD.",,,IN,IND,INDIA
428479,VISA,CREDIT,BUSINESS,INDIAN BANK,9.118E+13,http://www.indianbank.in,IN,IND,INDIA
428529,VISA,DEBIT,CLASSIC,"RBL BANK, LTD.",,,IN,IND,INDIA
428626,VISA,DEBIT,BUSINESS,"THE HONGKONG AND SHANGHAI BANKING CORPORATION, LTD.",,,IN,IND,INDIA
428627,VISA,DEBIT,BUSINESS,"THE HONGKONG AND SHANGHAI BANKING CORPORATION, LTD.",,,IN,IND,INDIA
428675,VISA,DEBIT,CLASSIC,"IDBI BANK, LTD.",9.12267E+11,http://www.idbi.com,IN,IND,INDIA
428976,VISA,DEBIT,,,,,IN,IND,INDIA
429060,VISA,DEBIT,SIGNATURE,"AU SMALL FINANCE BANK, LTD.",,,IN,IND,INDIA
429248,VISA,DEBIT,,,,,IN,IND,INDIA
429300,VISA,DEBIT,CLASSIC,"DCB BANK, LTD.",,,IN,IND,INDIA
429303,VISA,CREDIT,SIGNATURE,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
429304,VISA,CREDIT,GOLD,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
429344,VISA,CREDIT,PLATINUM,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
429345,VISA,CREDIT,CORPORATE T&E,"SBI CARDS AND PAYMENT SERVICES, LTD.",,,IN,IND,INDIA
429390,VISA,CREDIT,CLASSIC,"BOB FINANCIAL SOLUTIONS, LTD.",,,IN,IND,INDIA
429391,VISA,CREDIT,SIGNATURE,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
429393,VISA,DEBIT,SIGNATURE BUSINESS,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
429898,VISA,DEBIT,SIGNATURE,,,,IN,IND,INDIA
429966,VISA,DEBIT,PLATINUM,"BANDHAN BANK, LTD.",,,IN,IND,INDIA
430030,VISA,DEBIT,INFINITE,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
430033,VISA,DEBIT,BUSINESS ENHANCED,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
430049,VISA,CREDIT,PLATINUM,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
430217,VISA,DEBIT,GOLD,"AU SMALL FINANCE BANK, LTD.",,,IN,IND,INDIA
430295,VISA,DEBIT,GOLD,"AU SMALL FINANCE BANK, LTD.",,,IN,IND,INDIA
430320,VISA,DEBIT,PLATINUM,"AU SMALL FINANCE BANK, LTD.",,,IN,IND,INDIA
430421,VISA,DEBIT,BUSINESS,"AU SMALL FINANCE BANK, LTD.",,,IN,IND,INDIA
430450,VISA,CREDIT,,INDIAN BANK,9.118E+13,http://www.indianbank.in,IN,IND,INDIA
430462,VISA,DEBIT,BUSINESS ENHANCED,"AU SMALL FINANCE BANK, LTD.",,,IN,IND,INDIA
430463,VISA,CREDIT,SIGNATURE,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
430469,VISA,DEBIT,PREPAID,,,,IN,IND,INDIA
430570,VISA,CREDIT,SIGNATURE,"HDFC BANK, LTD.",9.11141E+11,http://www.hdfcbank.com/,IN,IND,INDIA
430832,VISA,CREDIT,PLATINUM,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
430833,VISA,CREDIT,SIGNATURE,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
430834,VISA,CREDIT,INFINITE,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
431104,VISA,CREDIT,SIGNATURE,"THE HONGKONG AND SHANGHAI BANKING CORPORATION, LTD.",,,IN,IND,INDIA
431118,VISA,CREDIT,,BANK OF INDIA,9.118E+12,https://www.bankofindia.co.in,IN,IND,INDIA
431119,VISA,CREDIT,GOLD,BANK OF INDIA,9.118E+12,https://www.bankofindia.co.in,IN,IND,INDIA
431154,VISA,DEBIT,CLASSIC,,,,IN,IND,INDIA
431263,VISA,CREDIT,,,,,IN,IND,INDIA
431393,VISA,DEBIT,PLATINUM,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
431418,VISA,DEBIT,PREPAID CLASSIC,"KOTAK MAHINDRA BANK, LTD.",,http://www.kotak.com,IN,IND,INDIA
431459,VISA,CREDIT,SIGNATURE,"SBI CARDS AND PAYMENT SERVICES, LTD.",,,IN,IND,INDIA
431581,VISA,CREDIT,REWARDS,"ICICI BANK, LTD.",9.18664E+11,http://www.icicibank.com,IN,IND,INDIA
431731,VISA,DEBIT,PLATINUM,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
431733,VISA,DEBIT,SIGNATURE,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
431735,VISA,DEBIT,PREPAID,ANDHRA BANK,9.118E+12,https://www.andhrabank.in,IN,IND,INDIA
431750,VISA,DEBIT,,,,,IN,IND,INDIA
431754,VISA,CREDIT,CLASSIC,"SBI CARDS AND PAYMENT SERVICES, LTD.",,,IN,IND,INDIA
431757,VISA,CREDIT,CLASSIC,"SBI CARDS AND PAYMENT SERVICES, LTD.",,,IN,IND,INDIA
431761,VISA,CREDIT,,"AXIS BANK, LTD.",9.12224E+11,http://www.axisbank.com,IN,IND,INDIA
431763,VISA,DEBIT,PREPAID CLASSIC,"ICICI BANK, LTD.",9.18664E+11,http://www.icicibank.com,IN,IND,INDIA
431778,VISA,DEBIT,CLASSIC,"BANDHAN BANK, LTD.",,,IN,IND,INDIA
431921,VISA,DEBIT,PREPAID BUSINESS,"YES BANK, LTD.",,https://www.yesbank.in,IN,IND,INDIA
431922,VISA,DEBIT,PREPAID BUSINESS,CITIBANK,9.1225E+11,https://www.citi.com.cn,IN,IND,INDIA
431990,VISA,DEBIT,PREPAID BUSINESS,CITIBANK,9.1225E+11,https://www.citi.com.cn,IN,IND,INDIA
432001,VISA,DEBIT,PLATINUM,"THE FEDERAL BANK, LTD.",,,IN,IND,INDIA
